"","SRR33482787","SRR33482788","SRR33482795","SRR33482806","SRR33482817","SRR33482818"
"AT3G48980",55.8048150829188,51.0195963291886,37.2580278886239,25.8414018114747,26.330311547553,28.2137104023575
"AT3G59680",29.3211740266184,41.2498863938121,18.1513469200988,47.707203344261,58.5118034390067,47.3587281753859
"AT3G53210",34.0503956438149,27.1380831538237,19.1066809685251,28.823102020491,28.2807049955199,14.1068552011788
"AT3G10290",17.9710421453467,17.3683732184472,15.2853447748201,16.8963011844258,25.3551148235696,24.1831803448779
"AT3G03960",557.102306505749,493.913113399592,585.619771685294,737.473851696702,759.678247983103,717.434350231377
"AT3G47940",22.7002637625432,35.8222697630473,26.7493533559351,36.7743025778679,35.107082063404,49.3739932041257
"AT3G50430",76.6133901985834,69.4734928737888,69.7393855351166,92.4327064795057,72.1645575747749,80.610601149593
"AT3G05770",2.8375329703179,3.25656997845885,0.955334048426255,16.8963011844258,8.776770515851,15.1144877155487
"AT3G02210",90.8010550501729,112.894425919907,57.3200429055753,115.292408081964,80.9413280906259,79.602968635223
"AT3G48250",17.0251978219074,20.624943196906,21.9726831138039,42.7377029959005,36.0822787873875,26.1984453736177
"AT3G46580",43.5088388782079,46.6775030245768,55.4093748087228,65.5974045983589,53.6358198190895,45.343463146646
"AT3G01910",711.274931226355,675.195508867135,589.441107878999,395.572227729498,561.713313014464,507.846787242436
"AT3G15760",20.8085751156646,30.3946531322826,36.3026938401977,59.6340041803263,32.1814918914537,41.3129330891664
"AT3G61898",27.4294853797397,20.624943196906,15.2853447748201,44.7255031352447,25.3551148235696,23.175547830508
"AT3G25480",690.46635611069,643.715332408699,731.785881094511,766.296953717193,695.315264200196,604.579508621947
"AT3G59970",2855.50401246325,2965.64972704986,2968.22288846037,2519.53667661879,3052.36574606818,3186.13401043766
"AT3G50500",1107.58370274742,1230.98345185744,1446.37574931735,1515.69760624996,1376.00257754064,1345.18940668383
"AT3G44290",2.8375329703179,8.6841866092236,2.86600214527876,1.98780013934421,0.975196723983445,1.00763251436991
"AT3G17712",11.3501318812716,21.710466523059,20.0620150169513,15.9024011147537,10.7271639638179,16.1221202299186
"AT3G52640",531.564509772888,608.978585971805,509.193047811194,435.328230516382,497.350329231557,559.236045475301
"AT3G04080",151.335091750288,144.374602378342,145.210775360791,269.34691888114,252.575951511712,267.022616308027
"AT3G18370",209.977439803525,218.190188556743,327.679578610205,204.743414352454,225.270443240176,256.946291164328
"AT3G09180",174.981199836271,221.446758535202,242.654848300269,216.670215188519,221.369656344242,185.404382644064
"AT3G50700",165.522756601878,208.420478621366,206.352154460071,252.450617696715,287.683033575116,225.70968321886
"AT3G47340",188.223020364421,120.493089202977,111.774083665872,20.8719014631142,37.0574755113709,21.1602828017682
"AT3G15170",2.8375329703179,3.25656997845885,3.82133619370502,2.98170020901631,6.82637706788411,7.05342760058938
"AT3G08580",22488.3946340928,19820.5704122267,15950.2572725247,13336.1511348603,18492.6554768981,18236.1332450667
"AT3G44620",634.661541027771,546.018233054934,604.726452653819,504.901235393429,514.903870263259,468.549119182009
"AT3G51310",272.403165150519,295.262344713602,306.662229544828,281.273719717206,332.542082878355,223.69441819012
"AT3G13790",796.400920335892,727.300628522476,551.227745941949,692.748348561457,1009.32860932287,974.380641395705
"AT3G53420",17191.6664228327,21264.3164360101,17500.7644331206,4144.56329053268,5398.68906397235,5572.20780446561
"AT3G50060",26.4836410563004,28.2236064799767,72.6053876803954,17.8902012540979,22.4295246516192,20.1526502873982
"AT3G04060",31.212862673497,14.1118032399883,26.7493533559351,24.8475017418026,39.0078689593378,35.2671380029469
"AT3G23430",293.211740266183,424.439620525803,279.912876188893,796.113955807356,827.942018661945,1038.86912231538
"AT3G59540",2852.66647949293,2585.71656289633,2635.76663960804,3766.88126405728,4018.78569953578,3266.74461158725
"AT3G13650",334.828890497513,221.446758535202,335.322250997615,89.4510062704894,194.064148072705,133.007491896828
"AT3G54850",38.7796172610114,47.7630263507298,37.2580278886239,52.6767036926216,39.9830656833212,63.4808484053044
"AT3G04550",554.264773535431,588.353642774899,625.743801719197,360.785725290974,450.540886480351,434.289613693432
"AT3G50440",326.316291586559,246.41379503672,324.813576464927,115.292408081964,182.361787384904,172.305159957255
"AT3G48360",714.112464196673,914.010640620784,895.148003375401,1115.1558781721,1237.52464273499,1243.41852273247
"AT3G48310",72.8300129048262,52.1051196553416,63.0520471961328,51.6828036229494,43.883852579255,49.3739932041257
"AT3G16750",29.3211740266184,21.710466523059,34.3920257433452,46.7133032745889,47.7846394751888,32.2442404598372
"AT3G02180",703.70817663884,410.327817285815,585.619771685294,412.468528913923,503.201509575457,444.365938837131
"AT3G14395",17.9710421453467,26.0525598276708,6.68733833898378,3.97560027868842,6.82637706788411,9.06869262932921
"AT3G63530",138.093271222138,180.19687214139,141.389439167086,103.365607245899,85.8173117105431,91.694558807662
"AT3G19615",5.67506594063581,1.08552332615295,2.86600214527876,0,2.92559017195033,5.03816257184956
"AT3G46590",573.181660004217,550.360326359545,626.699135767623,248.475017418026,259.402328579596,268.030248822397
"AT3G05730",10092.1589310973,8678.75899259283,7247.16409136157,13024.0665129833,9245.84014008704,6267.47423938085
"AT3G62870",5786.67557080165,4588.50709964852,5792.19033560838,7003.01989090965,5665.89296634381,4997.85727127476
"AT3G48100",178.764577130028,184.538965446001,211.128824702202,287.237120135238,345.219640290139,299.266856767864
"AT3G07350",225.110948978554,320.22938121512,298.064223108991,73.5486051557357,77.0405411946921,82.6258661783328
"AT3G11510",1298.64425608216,1139.7994924606,1154.99886454734,1507.74640569258,1297.98683962196,1171.87661421221
"AT3G18715",5.67506594063581,3.25656997845885,7.64267238741004,2.98170020901631,9.75196723983445,6.04579508621947
"AT3G05180",348.070711025663,493.913113399592,409.838306774863,244.499417139338,295.484607366984,244.854700991889
"AT3G15040",136.201582575259,98.7826226799184,75.4713898256741,43.7316030655726,64.3629837829073,74.5648060633735
"AT3G51830",345.233178055345,296.347868039755,390.731625806338,252.450617696715,198.940131692623,210.595195503312
"AT3G06320",334.828890497513,176.940302162931,297.108889060565,367.743025778679,252.575951511712,199.511237845243
"AT3G20015",35.9420842906935,30.3946531322826,36.3026938401977,88.4571062008173,90.6932953304603,73.5571735490036
"AT3G24160",1696.84471625011,1409.00927734653,1898.24875422297,1505.75860555324,1473.52224993898,1557.79986721588
"AT3G61710",234.569392212947,271.380831538237,292.332218818434,206.731214491798,205.766508760507,241.831803448779
"AT3G13380",73.7758572282655,143.289079052189,104.131411278462,85.475405991801,83.8669182625762,114.87010663817
"AT3G61140",379.28357369916,384.275257458144,408.882972726437,469.120832885233,464.19364061612,445.373571351501
"AT3G09830",46.3463718485258,32.5656997845885,48.722036469739,33.7926023688516,39.9830656833212,44.3358306322761
"AT3G13040",420.900723930489,379.933164153532,343.920257433452,273.322519159829,288.6582302991,321.434772084002
"AT3G09430",26.4836410563004,19.5394198707531,10.5086745326888,11.9268008360653,14.6279508597517,13.0992226868089
"AT3G14650",905.173017531412,1236.41106848821,1124.4281749977,819.967557479486,1099.04670792934,1095.29654312009
"AT3G14270",276.186542444276,383.189734131991,346.78625957873,324.011422713106,369.599558389726,487.694136955037
"AT3G06250",87.0176777564158,75.9866328307065,69.7393855351166,86.4693060614731,87.76770515851,107.816679037581
"AT3G23800",104.988719901762,123.749659181436,115.595419859577,259.407918184419,276.955869611298,325.465302141482
"AT3G15410",353.745776966299,388.617350762756,418.4363132107,421.413629540972,442.739312688484,403.053005747965
"AT3G56480",53.9131264360402,52.1051196553416,36.3026938401977,135.170409475406,123.849983945897,149.129612126747
"AT3G09720",106.880408548641,112.894425919907,94.5780707941992,144.115510102455,172.60982014507,177.343322529105
"AT3G49530",141.876648515895,116.150995898366,154.764115845053,114.298508012292,86.7925084345266,102.778516465731
"AT3G21060",56.7506594063581,79.2432028091653,72.6053876803954,63.6096044590147,88.7429018824935,93.7098238364018
"AT3G57140",70.9383242579476,86.841866092236,91.7120686489205,82.4937057827847,87.76770515851,93.7098238364018
"AT3G10380",508.864246010344,601.379922688734,739.428553481921,697.717848909817,696.290460924179,633.800851538675
"AT3G15130",13.2418205281502,8.6841866092236,13.3746766779676,8.94510062704894,5.85118034390067,9.06869262932921
"AT3G24670",317.803692675605,363.650314261238,316.21557002909,245.49331720901,230.146426860093,228.73258076197
"AT3G13845",59.588192376676,35.8222697630473,46.8113683728865,70.5669049467194,37.0574755113709,31.2366079454673
"AT3G59320",51.0755934657223,48.8485496768827,66.8733833898378,84.4815059221289,90.6932953304603,82.6258661783328
"AT3G61740",20.8085751156646,19.5394198707531,36.3026938401977,32.7987022991795,29.2559017195033,36.2747705173168
"AT3G57830",25.5377967328611,34.7367464368944,26.7493533559351,33.7926023688516,40.9582624073047,46.3510956610159
"AT3G29160",189.16886468786,248.584841689025,213.039492799055,228.597016024584,246.724771167811,253.923393621218
"AT3G42950",148.49755877997,96.6115760276125,95.5334048426255,101.377807106555,111.172426534113,141.068552011788
"AT3G11940",6167.85083314769,7186.16441913253,4921.88101749206,4405.95900885644,7475.85808605709,6667.50434758571
"AT3G44700",0.945844323439302,0,0,2.98170020901631,1.95039344796689,8.06106011495929
"AT3G28570",0,0,6.68733833898378,2.98170020901631,0,0
"AT3G15220",250.648745711415,264.86769158132,207.307488508497,199.773914004093,217.468869448308,250.900496078108
"AT3G50530",215.652505744161,176.940302162931,219.726831138039,229.590916094256,235.02241048001,266.014983793657
"AT3G47930",349.962399672542,370.163454218156,342.964923385025,290.218820344255,267.203902371464,329.495832198961
"AT3G50340",117.284696106473,91.1839593968478,88.8460665036417,82.4937057827847,114.098016706063,149.129612126747
"AT3G54010",227.948481948872,226.874375165966,240.744180203416,214.682415049175,203.81611531254,239.816538420039
"AT3G04000",16.0793534984681,21.710466523059,17.1960128716726,10.9329007663932,13.6527541357682,9.06869262932921
"AT3G02730",2401.49873721239,2054.89565640753,2533.54589642643,1669.75211704914,1741.70134903443,1627.32651070741
"AT3G27230",179.710421453467,118.322042550671,137.568102973381,193.81051358606,156.031475837351,156.183039727336
"AT3G43590",56.7506594063581,33.6512231107414,25.7940193075089,72.5547050860636,63.3877870589239,72.5495410346337
"AT3G12580",324.42460293968,301.77548467052,308.57289764168,49.6950034836052,56.5614099910398,39.2976680604266
"AT3G57670",17.0251978219074,16.2828498922942,8.59800643583629,9.93900069672105,18.5287377556854,12.0915901724389
"AT3G16240",2802.53673035065,3444.36551388331,3293.0364649253,5143.43286055314,5877.51065544822,6885.15297068961
"AT3G55720",21.7544194391039,9.76970993537655,14.3300107263938,5.96340041803263,6.82637706788411,3.02289754310974
"AT3G49820",8.51259891095371,4.3420933046118,8.59800643583629,3.97560027868842,3.90078689593378,1.00763251436991
"AT3G18240",235.515236536386,263.782168255167,154.764115845053,290.218820344255,290.608623747066,261.984453736177
"AT3G04630",195.789774951935,178.025825489084,192.022143733677,197.786113864749,159.932262733285,175.328057500365
"AT3G14890",65.2632583173118,59.7037829384122,65.9180493414116,54.6645038319658,62.4125903349405,59.4503183478248
"AT3G09770",443.600987693032,479.801310159604,399.329632242174,205.737314422126,221.369656344242,232.76311081945
"AT3G07720",68.1007912876297,39.0788397415062,49.6773705181652,71.5608050163915,69.2389674028246,69.5266434915239
"AT3G17910",88.9093664032944,89.0129127445419,74.5160557772479,102.371707176227,89.7180986064769,102.778516465731
"AT3G52260",91.7468993736123,95.5260527014596,64.0073812445591,92.4327064795057,82.8917215385928,102.778516465731
"AT3G06400",516.431000597859,474.373693528839,590.396441927425,463.157432467201,504.176706299441,497.770462098737
"AT3G46700",77.5592345220227,53.1906429814945,103.176077230036,42.7377029959005,76.0653444707087,54.4121557759752
"AT3G18250",5.67506594063581,11.9407565876824,10.5086745326888,17.8902012540979,13.6527541357682,22.1679153161381
"AT3G01500",14269.9533077287,17824.2930154314,13920.172419619,9983.72619985629,13560.1104469898,13009.5433930299
"AT3G27320",286.590830002108,283.32158812592,264.627531414073,221.639715536879,264.278312199513,227.7249482476
"AT3G52900",63.3715696704332,55.3616896338004,88.8460665036417,182.877612819667,127.750770841831,108.82431155195
"AT3G54740",30.2670183500577,29.3091298061296,25.7940193075089,32.7987022991795,20.4791312036523,25.1908128592478
"AT3G17225",16.0793534984681,7.59866328307065,5.73200429055753,8.94510062704894,6.82637706788411,4.03053005747965
"AT3G29670",161.739379308121,189.966582076766,103.176077230036,8.94510062704894,20.4791312036523,9.06869262932921
"AT3G28170",1.8916886468786,3.25656997845885,0.955334048426255,6.95730048770473,3.90078689593378,3.02289754310974
"AT3G49140",452.113586603986,424.439620525803,491.041700891095,434.33433044671,420.309788036865,412.121698377294
"AT3G20000",567.506594063581,573.156316208757,432.766323937093,474.090333233594,650.456214896958,519.938377414875
"AT3G50950",188.223020364421,202.992861990602,235.967509961285,139.146009754095,157.981869285318,158.198304756076
"AT3G19180",104.988719901762,106.381285962989,93.622736745773,128.213108987702,103.370852742245,89.6792937789222
"AT3G15356",1325.12789713846,1402.49613738961,1351.79767852315,694.736148700801,1160.4841015403,1169.86134918347
"AT3G27180",196.735619275375,161.742975596789,133.746766779676,102.371707176227,122.874787221914,95.7250888651416
"AT3G23605",79.4509231689013,67.3024462214829,80.2480600678054,72.5547050860636,77.0405411946921,68.519010977154
"AT3G50770",6.62091026407511,4.3420933046118,10.5086745326888,4.96950034836052,13.6527541357682,6.04579508621947
"AT3G49330",27.4294853797397,23.8815131753649,29.6153555012139,18.88410132377,20.4791312036523,26.1984453736177
"AT3G01390",497.514114129073,388.617350762756,430.855655840241,403.523428286874,391.053886317361,416.152228434774
"AT3G60350",86.0718334329764,103.12471598453,102.220743181609,114.298508012292,99.4700658463114,121.923534238759
"AT3G23900",209.977439803525,206.24943196906,269.404201656204,256.426217975403,229.171230136109,259.969188707437
"AT3G15750",41.6171502313293,30.3946531322826,37.2580278886239,42.7377029959005,26.330311547553,26.1984453736177
"AT3G50590",580.748414591731,834.767437811618,689.751182963756,573.480340200804,825.991625213978,902.838732875441
"AT3G15420",34.9962399672542,18.4538965446001,23.8833512106564,37.76820264754,18.5287377556854,25.1908128592478
"AT3G57590",38.7796172610114,29.3091298061296,21.0173490653776,23.8536016721305,28.2807049955199,20.1526502873982
"AT3G03773",59.588192376676,40.1643630676591,63.0520471961328,86.4693060614731,44.8590493032385,43.3281981179062
"AT3G48120",77.5592345220227,67.3024462214829,55.4093748087228,40.7499028565563,57.5366067150232,49.3739932041257
"AT3G16350",89.8552107267336,131.348322464507,80.2480600678054,84.4815059221289,122.874787221914,114.87010663817
"AT3G20110",2.8375329703179,6.5131399569177,1.91066809685251,14.9085010450816,34.1318853394206,33.2518729742071
"AT3G55280",2821.45361681944,2463.05242704104,2369.22844009711,3756.94226336056,3644.31015752613,3235.50800364179
"AT3G66652",20.8085751156646,24.9670365015178,19.1066809685251,43.7316030655726,25.3551148235696,30.2289754310974
"AT3G17890",66.2091026407511,26.0525598276708,33.4366916949189,48.7011034139331,37.0574755113709,49.3739932041257
"AT3G14680",92.6927436970516,100.953669332224,109.863415569019,129.207009057374,168.709033249136,201.526502873982
"AT3G26060",5328.88691825703,6116.92394287187,4608.53144960825,3079.10241584418,3875.43178111021,3414.86659119963
"AT3G06760",205.248218186328,217.10466523059,228.324837573875,166.975211704914,181.386590660921,165.251732356666
"AT3G53540",255.377967328611,311.545194605897,252.208188784531,139.146009754095,171.634623421086,199.511237845243
"AT3G49950",0.945844323439302,3.25656997845885,5.73200429055753,5.96340041803263,9.75196723983445,5.03816257184956
"AT3G21260",72.8300129048262,69.4734928737888,101.265409133183,241.517716930321,146.279508597517,147.114347098007
"AT3G19430",350.908243995981,364.735837587391,128.014762489118,56.65230397131,140.428328253616,129.984594353719
"AT3G09200",3996.19226653105,3658.21360913544,2395.97779345305,1477.92940360242,2796.86420438452,2781.06573966096
"AT3G04360",1.8916886468786,2.1710466523059,2.86600214527876,0.993900069672105,1.95039344796689,2.01526502873982
"AT3G12920",514.53931195098,716.445395260947,513.014384004899,368.736925848351,495.39993578359,471.572016725119
"AT3G57950",1.8916886468786,0,0.955334048426255,9.93900069672105,5.85118034390067,1.00763251436991
"AT3G49360",87.0176777564158,74.9011095045535,44.900700276034,51.6828036229494,90.6932953304603,108.82431155195
"AT3G15840",5329.83276258046,4649.29640591308,4031.50968435879,2608.98768288927,3110.87754950719,3032.97386825343
"AT3G25670",4.72922161719651,1.08552332615295,3.82133619370502,7.95120055737684,6.82637706788411,11.083957658069
"AT3G50000",864.501711623522,865.162090943901,983.994069879042,759.339653229488,723.595969195716,779.907566122312
"AT3G01660",144.714181486213,204.078385316755,213.994826847481,129.207009057374,196.989738244656,146.106714583637
"AT3G59150",40.67130590789,42.335409719965,53.4987067118703,37.76820264754,41.9334591312881,24.1831803448779
"AT3G20910",46.3463718485258,68.3879695476358,53.4987067118703,35.7804025081958,50.7102296471391,51.3892582328655
"AT3G07980",77.5592345220227,113.97994924606,86.9353984067892,147.097210311471,139.453131529633,167.266997385405
"AT3G55140",117.284696106473,103.12471598453,124.193426295413,132.18870926639,113.12281998208,110.83957658069
"AT3G18130",546.698018947916,485.228926790368,422.257649404405,578.449840549165,910.833740200537,717.434350231377
"AT3G21680",64.3174139938725,124.835182507589,77.3820579225266,226.60921588524,276.955869611298,188.427280187174
"AT3G06730",535.347887066645,428.781713830415,277.046874043614,243.505517069666,378.376328905576,346.62558494325
"AT3G47620",305.507716470894,443.979040396556,390.731625806338,417.438029262284,446.640099584418,433.281981179062
"AT3G57980",55.8048150829188,68.3879695476358,85.0247303099367,52.6767036926216,76.0653444707087,73.5571735490036
"AT3G20970",295.103428913062,351.709557673556,334.366916949189,230.584816163928,225.270443240176,226.71731573323
"AT3G25190",8.51259891095371,13.0262799138354,6.68733833898378,11.9268008360653,26.330311547553,17.1297527442885
"AT3G54910",123.905606370549,131.348322464507,114.640085811151,160.017911217209,103.370852742245,101.770883951361
"AT3G48580",28.375329703179,21.710466523059,37.2580278886239,37.76820264754,23.4047213756027,25.1908128592478
"AT3G18770",68.1007912876297,83.5852961137771,98.3994069879042,45.7194032049168,51.6854263711226,46.3510956610159
"AT3G21400",95.5302766673695,85.756342766083,108.908081520593,82.4937057827847,78.990934642659,55.4197882903452
"AT3G24880",71.8841685813869,125.920705833742,99.3547410363305,54.6645038319658,95.5692789503776,94.7174563507717
"AT3G21465",114.447163136155,113.97994924606,111.774083665872,170.950811983602,138.477934805649,122.931166753129
"AT3G52520",33.1045513203756,18.4538965446001,25.7940193075089,27.8292019508189,20.4791312036523,30.2289754310974
"AT3G06530",216.5983500676,387.531827436603,365.892940547256,599.321742012279,568.539690082348,544.121557759752
"AT3G49250",40.67130590789,52.1051196553416,64.9627152929853,86.4693060614731,58.5118034390067,83.6334986927027
"AT3G07770",774.646500896788,629.603529168711,613.324459089656,697.717848909817,755.77746108717,623.724526394975
"AT3G23110",35.9420842906935,53.1906429814945,34.3920257433452,74.5425052254079,71.1893608507915,68.519010977154
"AT3G60410",39.7254615844507,67.3024462214829,62.0967131477066,84.4815059221289,69.2389674028246,59.4503183478248
"AT3G61630",69.046635611069,122.664135855283,74.5160557772479,61.6218043196705,61.437393610957,50.3816257184956
"AT3G20930",156.064313367485,145.460125704495,135.657434876528,97.4022068278663,120.924393773947,116.88537166691
"AT3G12340",37.8337729375721,48.8485496768827,54.4540407602965,73.5486051557357,48.7598361991722,63.4808484053044
"AT3G19840",110.663785842398,107.466809289142,82.1587281646579,111.316807803276,90.6932953304603,123.938799267499
"AT3G49055",3.78337729375721,0,0.955334048426255,0,4.87598361991722,2.01526502873982
"AT3G28700",169.306133895635,184.538965446001,106.997413423741,85.475405991801,133.601951185732,140.060919497418
"AT3G02990",63.3715696704332,66.2169228953299,64.9627152929853,21.8658015327863,14.6279508597517,18.1373852586584
"AT3G26550",20.8085751156646,27.1380831538237,20.0620150169513,18.88410132377,23.4047213756027,21.1602828017682
"AT3G52050",172.143666865953,252.926934993637,222.592833283317,134.176509405734,161.882656181252,187.419647672804
"AT3G51450",48.2380604954044,97.6970993537655,111.774083665872,57.6462040409821,97.5196723983445,56.4274208047151
"AT3G49180",43.5088388782079,43.420933046118,36.3026938401977,55.6584039016379,64.3629837829073,48.3663606897558
"AT3G47610",173.089511189392,99.8681460060714,136.612768924954,98.3961068975384,101.420459294278,119.90826921002
"AT3G23100",33.1045513203756,11.9407565876824,22.9280171622301,31.8048022295074,21.4543279276358,31.2366079454673
"AT3G19050",66.2091026407511,64.045876243024,53.4987067118703,133.182609336062,59.4870001629901,87.6640287501823
"AT3G07060",73.7758572282655,59.7037829384122,69.7393855351166,125.231408778685,97.5196723983445,93.7098238364018
"AT3G09320",220.381727361357,200.821815338296,185.334805394693,147.097210311471,154.081082389384,161.221202299186
"AT3G51350",29.3211740266184,35.8222697630473,23.8833512106564,48.7011034139331,57.5366067150232,94.7174563507717
"AT3G57390",76.6133901985834,117.236519224519,100.310075084757,69.5730048770473,92.6436887784272,100.763251436991
"AT3G17390",766.133901985834,597.037829384122,860.755977632056,3302.7299315204,4079.24789642275,3762.49980865725
"AT3G27160",3306.6717547438,3728.77262533538,2994.01690776788,2594.07918184419,3288.36335327218,2789.12679977592
"AT3G14120",198.627307922253,255.097981645943,266.538199510925,248.475017418026,247.699967891795,265.007351279287
"AT3G23920",807.751052217164,679.537602171746,789.105924000086,79.5120055737684,93.6188855024107,100.763251436991
"AT3G01480",1014.89095905037,1000.85250671302,1071.88480233426,1006.82077057784,955.692789503776,951.205093565197
"AT3G11130",1231.48930911797,1777.00168491238,1711.00328073142,1625.02661391389,2016.70682519776,2222.83732670003
"AT3G19100",1040.42875578323,1073.58256956527,1366.12768924954,446.261131282775,393.979476489312,412.121698377294
"AT3G45030",2342.85638915915,1849.73174776463,1605.91653540453,1746.28242241389,2017.68202192175,1802.65456820777
"AT3G61160",52.0214377891616,64.045876243024,80.2480600678054,36.7743025778679,51.6854263711226,48.3663606897558
"AT3G43980",316.857848352166,287.663681430532,306.662229544828,505.895135463101,419.334591312881,416.152228434774
"AT3G25120",132.418205281502,173.683732184472,152.853447748201,248.475017418026,201.865721864573,250.900496078108
"AT3G45610",13.2418205281502,16.2828498922942,4.77667024213127,21.8658015327863,22.4295246516192,12.0915901724389
"AT3G13290",272.403165150519,374.505547522768,304.751561447975,270.340818950812,302.310984434868,342.59505488577
"AT3G10140",76.6133901985834,44.5064563722709,65.9180493414116,55.6584039016379,47.7846394751888,68.519010977154
"AT3G51660",255.377967328611,340.854324412026,218.771497089612,414.456329053268,489.548755439689,369.801132773758
"AT3G61440",5562.51046614653,4270.4487650857,5181.73187866401,3007.54161082779,3787.6640759517,3844.11804232121
"AT3G58030",115.393007459595,175.854778836778,166.228124426168,210.706814770486,205.766508760507,189.434912701543
"AT3G43220",221.327571684797,260.525598276708,374.490946983092,308.109021598352,254.526344959679,274.076043908616
"AT3G50240",127.688983664306,104.210239310683,119.416756053282,200.767814073765,171.634623421086,206.564665445832
"AT3G09960",14.1876648515895,9.76970993537655,7.64267238741004,43.7316030655726,36.0822787873875,31.2366079454673
"AT3G57300",355.637465613177,496.084160051898,422.257649404405,439.30383079507,451.516083204335,401.037740719225
"AT3G46210",118.230540429913,110.723379267601,141.389439167086,190.828813377044,164.808246353202,115.87773915254
"AT3G55515",0,0,1.91066809685251,5.96340041803263,9.75196723983445,8.06106011495929
"AT3G62330",118.230540429913,83.5852961137771,88.8460665036417,94.4205066188499,61.437393610957,72.5495410346337
"AT3G26640",88.9093664032944,98.7826226799184,92.6674026973467,75.53640529508,92.6436887784272,106.809046523211
"AT3G22370",165.522756601878,145.460125704495,223.548167331744,159.024011147537,100.445262570295,141.068552011788
"AT3G18750",118.230540429913,113.97994924606,128.970096537544,144.115510102455,110.197229810129,108.82431155195
"AT3G62990",18.916886468786,9.76970993537655,11.4640085811151,0,0,1.00763251436991
"AT3G53890",1332.69465172598,1642.39679246941,1468.34843243115,2107.06814770486,2380.45520324359,2120.05881023429
"AT3G05680",510.755934657223,695.820452064041,513.014384004899,409.486828704907,577.316460598199,649.922971768593
"AT3G52880",559.939839476067,468.946076898074,656.314491268837,496.950034836052,367.649164941759,446.381203865871
"AT3G01260",15.1335091750288,6.5131399569177,13.3746766779676,138.152109684423,121.899590497931,156.183039727336
"AT3G59550",94.5844323439302,99.8681460060714,74.5160557772479,79.5120055737684,97.5196723983445,107.816679037581
"AT3G26370",216.5983500676,194.308675381378,234.056841864432,313.078521946713,267.203902371464,256.946291164328
"AT3G44960",7.56675458751441,9.76970993537655,7.64267238741004,27.8292019508189,14.6279508597517,11.083957658069
"AT3G45740",104.988719901762,64.045876243024,70.6947195835428,102.371707176227,112.147623258096,118.90063669565
"AT3G48280",6.62091026407511,2.1710466523059,7.64267238741004,3.97560027868842,3.90078689593378,6.04579508621947
"AT3G05350",492.784892511876,510.195963291886,534.987067118703,332.956523340155,388.128296145411,410.106433348554
"AT3G11650",56.7506594063581,54.2761663076475,48.722036469739,77.5242054344242,71.1893608507915,48.3663606897558
"AT3G22942",95.5302766673695,92.2694827230007,106.997413423741,174.92641226229,160.907459457268,147.114347098007
"AT3G03950",251.594590034854,277.893971495155,223.548167331744,187.847113168028,228.196033412126,215.633358075161
"AT3G23290",136.201582575259,119.407565876824,46.8113683728865,85.475405991801,111.172426534113,76.5800710921133
"AT3G44680",176.872888483149,187.79553542446,180.558135152562,193.81051358606,233.072017032043,206.564665445832
"AT3G03890",582.64010323861,637.202192451781,569.379092862048,381.657626754088,442.739312688484,393.984313118636
"AT3G29410",4.72922161719651,11.9407565876824,20.0620150169513,56.65230397131,32.1814918914537,49.3739932041257
"AT3G58050",234.569392212947,211.677048599825,244.565516397121,209.712914700814,258.427131855613,265.007351279287
"AT3G25590",40.67130590789,31.4801764584355,48.722036469739,22.8597016024584,28.2807049955199,29.2213429167274
"AT3G13740",548.589707594795,514.538056596498,483.399028503685,509.87073574179,480.771984923838,419.175125977883
"AT3G58170",279.969919738033,238.815131753649,368.758942692534,307.11512152868,269.154295819431,267.022616308027
"AT3G12060",3.78337729375721,0,2.86600214527876,5.96340041803263,0.975196723983445,4.03053005747965
"AT3G28600",74.7217015517048,31.4801764584355,29.6153555012139,0,0.975196723983445,2.01526502873982
"AT3G50850",8.51259891095371,10.8552332615295,6.68733833898378,6.95730048770473,3.90078689593378,4.03053005747965
"AT3G44540",53.9131264360402,73.8155861784006,74.5160557772479,102.371707176227,94.5940822263941,76.5800710921133
"AT3G45300",271.45732082708,156.315358966025,258.895527123515,134.176509405734,104.346049466229,98.7479864082514
"AT3G61550",167.414445248756,249.670365015178,174.826130862005,159.024011147537,275.980672887315,372.824030316867
"AT3G11220",176.872888483149,160.657452270637,118.461422004856,123.243608639341,173.585016869053,137.038021954308
"AT3G07480",1746.02862106895,1369.93043760502,1011.6987572834,739.461651836046,1061.01403569399,1136.60947620926
"AT3G47660",3.78337729375721,4.3420933046118,0,4.96950034836052,4.87598361991722,4.03053005747965
"AT3G14130",91.7468993736123,69.4734928737888,77.3820579225266,52.6767036926216,43.883852579255,56.4274208047151
"AT3G12260",366.04175317101,309.374147953591,263.672197365646,245.49331720901,245.749574443828,222.686785675751
"AT3G16785",233.623547889508,273.551878190543,411.748974871716,248.475017418026,279.881459783249,272.060778879876
"AT3G17700",46.3463718485258,67.3024462214829,35.3473597917714,40.7499028565563,40.9582624073047,44.3358306322761
"AT3G48780",242.136146800461,220.361235209049,229.280171622301,199.773914004093,249.650361339762,240.824170934409
"AT3G57630",149.44340310341,157.400882292178,149.987445602922,139.146009754095,123.849983945897,168.274629899775
"AT3G06170",383.066950992917,318.058334562814,287.555548576303,153.060610729504,183.336984108888,225.70968321886
"AT3G07540",67.1549469641904,95.5260527014596,50.6327045665915,59.6340041803263,123.849983945897,142.076184526158
